program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos
82,Howard University,,District of Columbia,https://cnahs.howard.edu/departments/physical-therapy,url_found,3,high,,Howard University DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing page, but it does not contain the specific financial data (tuition per year, fees per year, total program cost). The page references a separate 'Doctor of Physical Therapy Program Financial Fact Sheet' and 'Financial Services website' where this information is located. The outcome data (graduation rates, board pass rates, employment rates) is present on this page, but the financial data is on a linked sub-page, so this is not the correct page for extraction.",,,,,,https://cnahs.howard.edu/departments/physical-therapy,https://cnahs.howard.edu/departments/physical-therapy/physical-therapy-program,,,,,,,"AUDIT_CLEARED: fact_sheet is Howard Community College PTA, not Howard Univ DPT",,,,
98,AdventHealth University,,Florida,https://www.ahu.edu/academics/doctor-of-physical-therapy,url_found,3,high,https://www.adventhealth.com/sites/default/files/assets/residency-and-fellowship-financial-fact-sheet-for-ortho-1.pdf,AdventHealth University DPT financial fact sheet,,,valid,,119215,2025,41600,,,https://www.ahu.edu/academics/doctor-of-physical-therapy,https://www.ahu.edu/programs/doctor-of-physical-therapy/program-outcomes,https://www.ahu.edu/academics/doctor-of-physical-therapy,84.4,79.0,100.0,,,len+cost:/academics/doctor-of-physical-therapy+cost:subtor-of-physical-therapy/tuition-and-fees|len:,,,,
84,Florida Agricultural and Mechanical University,,Florida,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,url_found,3,high,https://www.famu.edu/academics/all-programs/ahealth/pdf/DPT%20Financial%20fact%20sheet%202024-2025.pdf,Florida Agricultural and Mechanical University DPT financial fact sheet,,2020,valid,,111025,2024-2025,45990,1010,,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,,,,,,36,len:Financial%20fact%20sheet%202024-2025.pdf,per_year,OOS: $45990/yr x 3yr; IS: $18270/yr x 3yr,18270,yes
92,Florida Gulf Coast University,,Florida,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,url_found,3,high,,Florida Gulf Coast University DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program overview page, but it contains no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page focuses on program description, accreditation, and complaint procedures. Financial and outcome data would be on a different page.",,,,,,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,,,,,,33,len:subid/undergraduate/typesofaid/scholarships,,,,
85,Florida International University,,Florida,https://cnhs.fiu.edu/academics/physical-therapy/index.html,url_found,3,high,https://cnhs.fiu.edu/_assets/docs/resources/physical-therapy/financial-fact-sheet-2025-2026.pdf,Florida International University DPT financial fact sheet,,2025,valid,,146610,2025-2026,46009,601,,https://cnhs.fiu.edu/academics/physical-therapy/index.html,https://cnhs.fiu.edu/academics/physical-therapy/outcomes/index.html,,,,,,36,len:erapy/financial-fact-sheet-2025-2026.pdf,per_year,"$46,009/yr x 3yr (OOS); $25,442/yr x 3yr (in-state)",25442,yes
99,Florida Southern College,,Florida,https://www.flsouthern.edu/adult-graduate/doctoral/programs/dpt-physical-therapy.aspx,url_found,3,high,https://www.flsouthern.edu/getmedia/abf7b447-5814-452d-9bea-4e8df69c3b77/FSC-CAPTE-Student-Financial-Fact-Sheet.pdf,Florida Southern College DPT financial fact sheet,,,valid,,157400,2025-2026,54036,2217,,https://www.flsouthern.edu/adult-graduate/doctoral/programs/dpt-physical-therapy.aspx,https://www.flsouthern.edu/academic-life/all-academic-programs/adult/doctoral/doctor-of-physical-therapy,,,,,True,28,cost+len:apta_direct,total,"Tuition $105,300 + books $4,500 + room $28,000 + board $11,200 + transport $5,000 + misc $3,150 + background $250",,
97,Gannon University - Florida,,Florida,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/,url_found,3,high,https://www.gannon.edu/media/gannon-university/content-assets/documents/programs/GannonUniversity-dpt-ruskin-student-financial-fact-sheet.pdf,Gannon University - Florida DPT financial fact sheet,,,valid,,165255,2023-2024,53018,1740,,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/program-goals-and-outcomes/,,,,,True,36,len+cost:-ruskin-student-financial-fact-sheet.pdf,total,Year 1: $61055 + Year 2: $52100 + Year 3: $52100,,
90,Nova Southeastern University - Ft Lauderdale,,Florida,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,url_found,3,high,https://osteopathic.nova.edu/documents/physical-therapy/fort-lauderdale-dpt-student-financial-fact-sheet.pdf,Nova Southeastern University - Ft Lauderdale DPT financial fact sheet,,,valid,,127874,2025,33465,4793,,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,,,,,,32,cost+len:fact_sheet,total,"Yr1: $46,758 + Yr2: $41,858 + Yr3: $39,258",,
94,Nova Southeastern University - Tampa,,Florida,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,url_found,3,high,https://osteopathic.nova.edu/documents/physical-therapy/2025-tampa-dpt-student-financial-fact-sheet.pdf,Nova Southeastern University - Tampa DPT financial fact sheet,,2025,valid,,136868,2025,33465,4793,,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,,,,,,36,len+cost:mpa-dpt-student-financial-fact-sheet.pdf,total,"Yr1: $41,558 + Yr2: $40,908 + Yr3: $40,558 + Yr4 (1 term): $13,844",,
89,University of Central Florida,,Florida,https://healthprofessions.ucf.edu/physicaltherapy/,url_found,3,high,https://phhp.ufl.edu/files/2025/04/2024-dpt-student-financial-fact-sheet.pdf,University of Central Florida DPT financial fact sheet,,2025,confirmed_landing,"Correct school and DPT program, but page contains only program overview and general information. No financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate) are present on this page.",141072,2024-2025,68209,,,https://healthprofessions.ucf.edu/physicaltherapy/,https://healthprofessions.ucf.edu/physicaltherapy/outcomes/,,,,,,36,len:/physicaltherapy+cost:sub/physicaltherapy/admissions|len:sub/physicaltherapy/admissions,per_year,"$19,522.30/yr (tuition) + $3,199.42/yr (fees) + $1,641/yr (other) x 3 yrs",,
86,University of Florida,,Florida,https://phhp.ufl.edu/academics/phd-and-professional-programs/physical-therapy-doctorate/,url_found,3,high,https://ufhealth.org/assets/media/fact-sheets/UF-Health-Orthopedic-Financial-Fact-Sheet.pdf,University of Florida DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program overview/landing page, but it does not contain the requested financial or outcome data. The page mentions a 'Financial Fact Sheet' link but does not display the actual data on this page. Financial details, tuition, fees, graduation rates, board pass rates, and employment rates are not provided here.",68165,2024-2025,22722,,,https://phhp.ufl.edu/academics/phd-and-professional-programs/physical-therapy-doctorate/,https://pt.phhp.ufl.edu/education-programs/accreditation/,,,,,,36,len+cost:onal-programs/physical-therapy-doctorate+cost:sub/admissions/student-financial-fact-sheet|l,,,,
87,University of Miami,,Florida,https://med.miami.edu/departments/physical-therapy/education/dpt-program,url_found,3,high,https://www.unlv.edu/sites/default/files/media/document/2023-11/UNLV-DPT-Financial-Factsheet-2023.pdf,University of Miami DPT financial fact sheet,,2023,valid,,145860,2025,44550,,,https://med.miami.edu/departments/physical-therapy/education/dpt-program,https://med.miami.edu/departments/physical-therapy/education/dpt-program,https://med.miami.edu/departments/physical-therapy/education/dpt-program,96.0,92.0,100.0,True,36,cost+len:apta_direct+cost:sub25-dpt-student-financial-fact-sheet.ashx|len:sub25-dpt-student-financia,,,,
88,University of North Florida,,Florida,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,url_found,3,high,,University of North Florida DPT financial fact sheet,,,confirmed_landing,"This is the correct school (University of North Florida) and correct program (DPT), but the page contains only admissions information and program overview. No financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate) is present on this page.",188064,Fall 2025 - Summer 2026,17172,,,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,,,,,,36,cost+len:apta_direct+cost:subdent-financial-services/dpt-tuition.html|len:subdent-financial-services,,,,
93,University of South Florida,,Florida,https://health.usf.edu/medicine/dpt,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of South Florida DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program homepage, but it does not contain financial or outcome data. While it mentions 'Low Tuition Rate' and references 'CAPTE Financial Fact Sheet', the actual financial data (tuition, fees, total cost) and outcome metrics (graduation rate, board pass rate, employment rate) are not present on this page. The data appears to be on a linked sub-page (the Financial Fact Sheet link).",,,,,,https://health.usf.edu/medicine/dpt,https://health.usf.edu/medicine/dpt/accreditation,,,,,,,cost+len:fact_sheet_stale,,,,
96,University of St Augustine for Health Sciences -  EXPANSION PROGRAM in Miami,,Florida,,url_found,3,high,https://www.unf.edu/brooks/physical-therapy/files/certified.rf.2025-2026-dpt-student-financial-fact-sheet.docx,University of St Augustine for Health Sciences -  EXPANSION PROGRAM in Miami DPT financial fact sheet,,2025,fetch_failed,no_url,144000,2025-2026,48000,,,,,,,,,,36,len+cost:26-dpt-student-financial-fact-sheet.docx,per_year,48000/yr x 3yr,,
95,University of St Augustine for Health Sciences -  ONLINE FLEX EXPANSION PROGRAM in Florida,,Florida,,url_found,3,high,https://phhp.ufl.edu/wordpress/files/2025/11/2025-dpt-student-financial-fact-sheet-1-updated.docx,University of St Augustine for Health Sciences -  ONLINE FLEX EXPANSION PROGRAM in Florida DPT financial fact sheet,,2025,fetch_failed,no_url,,2025,,,,,,,,,,,,len+cost:dent-financial-fact-sheet-1-updated.docx,,,,
91,University of St Augustine for Health Sciences - Florida,,Florida,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,url_found,3,high,,University of St Augustine for Health Sciences - Florida DPT financial fact sheet,,2023,confirmed_landing,"This is the correct school's DPT program landing/overview page, but it does not contain financial or outcome data. The page shows program structure, curriculum details, and general program information. Financial data (tuition & fees) and outcome metrics (graduation rate, board pass rate, employment rate) are referenced as links ('DPT Tuition & Fees') but the actual data is not present on this page - it would be on a separate linked sub-page.",,,,,,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,https://www.usa.edu/college-of-rehabilitative-sciences/doctor-physical-therapy/,,,,,,28,"AUDIT_CLEARED: fact_sheet is Univ of Montana, not UST Augustine FL",,,,
102,Augusta University,,Georgia,https://www.augusta.edu/alliedhealth/physical-therapy/,url_found,3,high,https://www.augie.edu/sites/default/files/documents/2024-05/AU2024DPTStudentFinancialFactSheet.pdf,Augusta University DPT financial fact sheet,,2024,valid,,,2022-2025 average,,,,https://www.augusta.edu/alliedhealth/physical-therapy/,https://www.augusta.edu/alliedhealth/physical-therapy/,https://www.augusta.edu/alliedhealth/physical-therapy/,93.5,98.7,100.0,,,len+cost:/alliedhealth/physical-therapy,,,,
106,Brenau University,,Georgia,http://www.brenau.edu/healthsciences/physicaltherapy/,url_found,3,high,https://www.brenau.edu/wp-content/uploads/2023/12/Dec42023254PM113892474_127409650_2023dptstudentfinancialfactsheet.docx.pdf,Brenau University DPT financial fact sheet,,2023,valid,,139054,2023-2024,45195,4895,,http://www.brenau.edu/healthsciences/physicaltherapy/,https://www.brenau.edu/healthsciences/physicaltherapy/,,,,,True,36,len+cost:023dptstudentfinancialfactsheet.docx.pdf,total,Tuition + fees + program expenses across 3 years,,
100,Emory University,,Georgia,https://med.emory.edu/departments/rehabilitation-medicine/dpt/education/dpt-program/index.html,url_found,3,high,https://med.emory.edu/departments/rehabilitation-medicine/_documents/dpt-student-financial-fact-sheet_dectwentyfive.pdf,Emory University DPT financial fact sheet,,,valid,,169127,2025,43066,7745,,https://med.emory.edu/departments/rehabilitation-medicine/dpt/education/dpt-program/index.html,https://med.emory.edu/departments/rehabilitation-medicine/dpt/about/accreditation.html,,,,,,36,len+cost:t-financial-fact-sheet_dectwentyfive.pdf,total,"Y1:$54,477 + Y2:$56,328 + Y3:$58,322",,
104,Georgia Southern University,,Georgia,https://chp.georgiasouthern.edu/rehabilitation/graduate-programs/doctor-of-physical-therapy/,url_found,3,high,https://www.sbuniv.edu/_resources/documents/health-professions/dpt-financial-fact-sheet.pdf,Georgia Southern University DPT financial fact sheet,,,confirmed_landing,"Page is for the correct school and DPT program, but financial data (tuition, fees, total cost) and outcome data (graduation rate, board pass rate, employment rate) are not present on this page. The page references external links to the Bursar's website and financial aid pages where this data can be found, but the actual data is not displayed here.",,2023-24,,,,https://chp.georgiasouthern.edu/rehabilitation/graduate-programs/doctor-of-physical-therapy/,https://chp.georgiasouthern.edu/rehabilitation/graduate-programs/doctor-of-physical-therapy/,,,99.0,100.0,,36,len:sub/admissions-aid/tuition-and-scholarships,,,,
101,Georgia State University,,Georgia,http://physicaltherapy.gsu.edu/,url_found,3,high,https://lewis.gsu.edu/files/2024/10/FactSheet24-25.pdf,Georgia State University DPT financial fact sheet,,2024,confirmed_landing,"This is the DPT program home/landing page for Georgia State University, but it does not contain specific financial data (tuition, fees, total cost) or detailed outcome metrics (graduation rate, employment rate). While it mentions a pass rate metric, the actual percentage value is not visible/populated (shows '0%'). Financial and outcome data would likely be found on linked sub-pages such as tuition information or detailed program metrics pages.",19005,2024-2025,16447,,,http://physicaltherapy.gsu.edu/,https://lewis.gsu.edu/pt/pt-about/,,,,,,,cost+len:fact_sheet_stale,total,tuition+fees+textbooks+insurance,,no
