program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos,cost_source_url
80,Sacred Heart University,,Connecticut,https://www.sacredheart.edu/academics/colleges--schools/college-of-health-professions/departments/physical-therapy/,url_found,3,high,https://www.sacredheart.edu/media/shu-media/physical-therapy/2025-SHU-DPT-Student-Financial-Fact-Sheet_ADA.pdf,Sacred Heart University DPT financial fact sheet,,2025,valid,,120830,2025,39500,110,,https://www.sacredheart.edu/academics/colleges--schools/college-of-health-professions/departments/physical-therapy/,https://www.sacredheart.edu/majors--programs/physical-therapy---dpt/student-outcomes/,,,,,,33,len:DPT-Student-Financial-Fact-Sheet_ADA.pdf,total,39500+110+1000 per yr x 3yr,,,https://www.sacredheart.edu/media/shu-media/physical-therapy/2025-SHU-DPT-Student-Financial-Fact-Sheet_ADA.pdf
78,University of Connecticut,,Connecticut,https://physicaltherapy.cahnr.uconn.edu/,url_found,3,high,,University of Connecticut DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing page, but financial data (tuition, fees, total program cost) is not present on this page. While outcome data is provided (graduation rate, board pass rate, employment rate), the financial information referenced as 'Learn More' appears to be on a linked sub-page, not on this current page. For data extraction purposes, this page lacks the complete financial dataset needed.",184646,2025-2026,65328,,,https://physicaltherapy.cahnr.uconn.edu/,https://physicaltherapy.cahnr.uconn.edu/student-performance/,,,,,,36,len+cost:/+cost:sub/costs|len:sub/costs|Cost info link present but no figures extracted from page,,,,,https://physicaltherapy.cahnr.uconn.edu/costs/
79,University of Hartford,,Connecticut,https://www.hartford.edu/academics/schools-colleges/enhp/academics/department-of-rehabilitation-sciences/doctor-of-physical-therapy.aspx,url_found,3,high,https://health.utah.edu/documents/dpt-financial-fact-sheet,University of Hartford DPT financial fact sheet,,,valid,,102135,2025-2026,34045,380,,https://www.hartford.edu/academics/schools-colleges/enhp/academics/department-of-rehabilitation-sciences/doctor-of-physical-therapy.aspx,https://www.hartford.edu/academics/schools-colleges/enhp/academics/department-of-rehabilitation-sciences/doctor-of-physical-therapy.aspx,https://www.hartford.edu/academics/schools-colleges/enhp/academics/department-of-rehabilitation-sciences/doctor-of-physical-therapy.aspx,,100.0,100.0,,36,len:sciences/doctor-of-physical-therapy.aspx,total,"Year 1: $41,371 + Year 2: $34,835 + Year 3: $25,705",,,https://www.hartford.edu/academics/schools-colleges/enhp/academics/department-of-rehabilitation-sciences/doctor-of-physical-therapy.aspx
81,University of Delaware,,Delaware,https://www.udel.edu/academics/colleges/chs/departments/pt/,url_found,3,high,,University of Delaware DPT financial fact sheet,,2024,confirmed_landing,"This is the main landing page for University of Delaware's DPT program. While it mentions 'View Student Financial Fact Sheet' and 'View Student Outcomes' as links, the actual financial data (tuition, fees, total program cost) and outcome data (graduation rate, board pass rate, employment rate) are not present on this page itself - they are on linked sub-pages that are not provided.",120284,2025,43722,,,https://www.udel.edu/academics/colleges/chs/departments/pt/,https://www.udel.edu/academics/colleges/chs/departments/pt/about/student-outcomes/,,,,,,30,len+cost:/academics/colleges/chs/departments/pt+cost:sub025-dpt-student-financial-fact-sheet.pdf|len:sub025-dpt-student-,,,,,https://www.udel.edu/content/dam/udelImages/chs/Documents/PT/2025-dpt-student-financial-fact-sheet.pdf
83,George Washington University,,District of Columbia,http://physicaltherapy.smhs.gwu.edu,url_found,3,high,https://cdn.ewu.edu/chsph/wp-content/uploads/sites/4/2025/07/Financial-fact-sheet-2025.pdf,George Washington University DPT financial fact sheet,,2025,confirmed_landing,"This is the landing/overview page for GW's DPT program. While it mentions 'Financial Fact Sheet' and 'DPT Program Outcomes' as sections, the actual data is not present on this page - those appear to be links to separate pages. No tuition, fees, costs, graduation rate, board pass rate, or employment rate data is displayed on this page itself.",151370,2025,48954,,,http://physicaltherapy.smhs.gwu.edu,https://smhs.gwu.edu/physical-therapy/dpt-program/program-outcomes,,,,,,36,len:/+cost:sub/financial-fact-sheet|len:sub/financial-fact-sheet|No cost data found on page,per_year,"$16,860.90/yr (in-state) x 3yr + fees/expenses",,,https://physicaltherapy.smhs.gwu.edu/financial-fact-sheet
82,Howard University,,District of Columbia,https://cnahs.howard.edu/departments/physical-therapy,url_found,3,high,,Howard University DPT financial fact sheet,,2025,confirmed_landing,"This is the correct school's DPT program landing page, but it does not contain the specific financial data (tuition per year, fees per year, total program cost). The page references a separate 'Doctor of Physical Therapy Program Financial Fact Sheet' and 'Financial Services website' where this information is located. The outcome data (graduation rates, board pass rates, employment rates) is present on this page, but the financial data is on a linked sub-page, so this is not the correct page for extraction.",151898,2025-2026,38454,,,https://cnahs.howard.edu/departments/physical-therapy,https://cnahs.howard.edu/departments/physical-therapy/physical-therapy-program,,,,,,,len+cost:/departments/physical-therapy+cost:subact%20Sheet%202025-2026Final%5B96%5D.pdf|len:subact%20Sheet%202025-2026Fi,,,,,https://cnahs.howard.edu/sites/cnahs.howard.edu/files/2025-07/HU%20DPT%20Finananical%20Fact%20Sheet%202025-2026Final%5B96%5D.pdf
98,AdventHealth University,,Florida,https://www.ahu.edu/academics/doctor-of-physical-therapy,url_found,3,high,https://www.adventhealth.com/sites/default/files/assets/residency-and-fellowship-financial-fact-sheet-for-ortho-1.pdf,AdventHealth University DPT financial fact sheet,,,valid,,119215,2025,41600,,,https://www.ahu.edu/academics/doctor-of-physical-therapy,https://www.ahu.edu/programs/doctor-of-physical-therapy/program-outcomes,https://www.ahu.edu/academics/doctor-of-physical-therapy,84.4,79.0,100.0,,,len+cost:/academics/doctor-of-physical-therapy+cost:subtor-of-physical-therapy/tuition-and-fees|len:subtor-of-physical-t,,,,,https://www.ahu.edu/programs/doctor-of-physical-therapy/tuition-and-fees
84,Florida Agricultural and Mechanical University,,Florida,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,url_found,3,high,https://www.famu.edu/academics/all-programs/ahealth/pdf/DPT%20Financial%20fact%20sheet%202024-2025.pdf,Florida Agricultural and Mechanical University DPT financial fact sheet,,2020,valid,,111025,2024-2025,45990,1010,,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,https://www.famu.edu/academics/all-programs/ahealth/physical-therapy-dpt.php,,,,,,36,len:Financial%20fact%20sheet%202024-2025.pdf|RANGE_WARN: 111025 total (out-of-state),per_year,OOS: 45990+38836+21462; IS: 18270+15428+8526,18270,yes,https://www.famu.edu/academics/all-programs/ahealth/pdf/DPT%20Financial%20fact%20sheet%202024-2025.pdf
92,Florida Gulf Coast University,,Florida,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,url_found,3,high,,Florida Gulf Coast University DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program overview page, but it contains no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page focuses on program description, accreditation, and complaint procedures. Financial and outcome data would be on a different page.",,,,,,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt,,,,,,33,len:subid/undergraduate/typesofaid/scholarships,,,,,https://www.fgcu.edu/mariebcollege/rehabilitationsciences/physicaltherapy/doctorofphysicaltherapy-dpt
85,Florida International University,,Florida,https://cnhs.fiu.edu/academics/physical-therapy/index.html,url_found,3,high,https://cnhs.fiu.edu/_assets/docs/resources/physical-therapy/financial-fact-sheet-2025-2026.pdf,Florida International University DPT financial fact sheet,,2025,valid,,146610,2025-2026,46009,601,,https://cnhs.fiu.edu/academics/physical-therapy/index.html,https://cnhs.fiu.edu/academics/physical-therapy/outcomes/index.html,,,,,,36,len:erapy/financial-fact-sheet-2025-2026.pdf,per_year,"$46,009/yr x 3yr OOS; $25,442/yr x 3yr in-state",25442,yes,https://cnhs.fiu.edu/_assets/docs/resources/physical-therapy/financial-fact-sheet-2025-2026.pdf
99,Florida Southern College,,Florida,https://www.flsouthern.edu/adult-graduate/doctoral/programs/dpt-physical-therapy.aspx,url_found,3,high,https://www.flsouthern.edu/getmedia/abf7b447-5814-452d-9bea-4e8df69c3b77/FSC-CAPTE-Student-Financial-Fact-Sheet.pdf,Florida Southern College DPT financial fact sheet,,,valid,,157400,2025-2026,54036,2217,,https://www.flsouthern.edu/adult-graduate/doctoral/programs/dpt-physical-therapy.aspx,https://www.flsouthern.edu/academic-life/all-academic-programs/adult/doctoral/doctor-of-physical-therapy,,,,,True,28,len:C-CAPTE-Student-Financial-Fact-Sheet.pdf,total,explicit total on page,,,https://www.flsouthern.edu/getmedia/abf7b447-5814-452d-9bea-4e8df69c3b77/FSC-CAPTE-Student-Financial-Fact-Sheet.pdf
97,Gannon University - Florida,,Florida,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/,url_found,3,high,https://www.gannon.edu/media/gannon-university/content-assets/documents/programs/GannonUniversity-dpt-ruskin-student-financial-fact-sheet.pdf,Gannon University - Florida DPT financial fact sheet,,,valid,,165255,2023-2024,53018,1740,,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/physical-therapy/program-goals-and-outcomes/,,,,,True,36,cost+len:apta_direct+cost:sub-ruskin-student-financial-fact-sheet.pdf|len:subition-and-financial-aid/tuition-and-fees|No,total,Year 1: $61055 + Year 2: $52100 + Year 3: $52100,,,https://www.gannon.edu/media/gannon-university/content-assets/documents/programs/GannonUniversity-dpt-ruskin-student-financial-fact-sheet.pdf
90,Nova Southeastern University - Ft Lauderdale,,Florida,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,url_found,3,high,https://osteopathic.nova.edu/documents/physical-therapy/fort-lauderdale-dpt-student-financial-fact-sheet.pdf,Nova Southeastern University - Ft Lauderdale DPT financial fact sheet,,,valid,,127874,2025,33465,4793,,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/index.html,,,,,,32,len:ale-dpt-student-financial-fact-sheet.pdf,total,Year1-3 tuition+fees+expenses,,,https://osteopathic.nova.edu/documents/physical-therapy/fort-lauderdale-dpt-student-financial-fact-sheet.pdf
94,Nova Southeastern University - Tampa,,Florida,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,url_found,3,high,https://osteopathic.nova.edu/documents/physical-therapy/2025-tampa-dpt-student-financial-fact-sheet.pdf,Nova Southeastern University - Tampa DPT financial fact sheet,,2025,valid,,136868,2025,33465,4793,,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,https://osteopathic.nova.edu/degrees/doctoral/physical-therapy/tampa/index.html,,,,,,36,len:mpa-dpt-student-financial-fact-sheet.pdf,total,tuition+fees+expenses across 3yr+1term,,,https://osteopathic.nova.edu/documents/physical-therapy/2025-tampa-dpt-student-financial-fact-sheet.pdf
89,University of Central Florida,,Florida,https://healthprofessions.ucf.edu/physicaltherapy/,url_found,3,high,https://phhp.ufl.edu/files/2025/04/2024-dpt-student-financial-fact-sheet.pdf,University of Central Florida DPT financial fact sheet,,2025,confirmed_landing,"Correct school and DPT program, but page contains only program overview and general information. No financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate) are present on this page.",141072,2024-2025,68209,,,https://healthprofessions.ucf.edu/physicaltherapy/,https://healthprofessions.ucf.edu/physicaltherapy/outcomes/,,,,,,36,len:/physicaltherapy+cost:sub/physicaltherapy/admissions|len:sub/physicaltherapy/admissions|No cost data found on page,per_year,"$19,522.30/yr (tuition) + $3,199.42/yr (fees) + $1,641/yr (other) x 3 yrs",,,https://healthprofessions.ucf.edu/physicaltherapy/admissions/
86,University of Florida,,Florida,https://phhp.ufl.edu/academics/phd-and-professional-programs/physical-therapy-doctorate/,url_found,3,high,https://ufhealth.org/assets/media/fact-sheets/UF-Health-Orthopedic-Financial-Fact-Sheet.pdf,University of Florida DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program overview/landing page, but it does not contain the requested financial or outcome data. The page mentions a 'Financial Fact Sheet' link but does not display the actual data on this page. Financial details, tuition, fees, graduation rates, board pass rates, and employment rates are not provided here.",68165,2024-2025,22722,,,https://phhp.ufl.edu/academics/phd-and-professional-programs/physical-therapy-doctorate/,https://pt.phhp.ufl.edu/education-programs/accreditation/,,,,,,36,len+cost:onal-programs/physical-therapy-doctorate+cost:sub/admissions/student-financial-fact-sheet|len:sub/admissions/st,,,,,https://phhp.ufl.edu/academics/phd-and-professional-programs/physical-therapy-doctorate/admissions/student-financial-fact-sheet/
87,University of Miami,,Florida,https://med.miami.edu/departments/physical-therapy/education/dpt-program,url_found,3,high,https://www.unlv.edu/sites/default/files/media/document/2023-11/UNLV-DPT-Financial-Factsheet-2023.pdf,University of Miami DPT financial fact sheet,,2023,valid,,145860,2025,44550,,,https://med.miami.edu/departments/physical-therapy/education/dpt-program,https://med.miami.edu/departments/physical-therapy/education/dpt-program,https://med.miami.edu/departments/physical-therapy/education/dpt-program,96.0,92.0,100.0,True,36,len+cost:s/physical-therapy/education/dpt-program+cost:sub25-dpt-student-financial-fact-sheet.ashx|len:sub25-dpt-student,,,,,https://med.miami.edu/-/media/millerschool/departments/physical-therapy/pdfs/2025-dpt-student-financial-fact-sheet.ashx?rev=1c5f3638fce64cb19bc0ef7133b7d8f0&hash=6985CDC826FA16007A3F3054DAF06073
88,University of North Florida,,Florida,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,url_found,3,high,,University of North Florida DPT financial fact sheet,,,confirmed_landing,"This is the correct school (University of North Florida) and correct program (DPT), but the page contains only admissions information and program overview. No financial data (tuition, fees, total program cost) or outcome data (graduation rate, board pass rate, employment rate) is present on this page.",188352,2025-2026,62784,,,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,https://www.unf.edu/brooks/physical-therapy/doctor-physical-therapy.html,,,,,,36,len+cost:cal-therapy/doctor-physical-therapy.html+cost:subdent-financial-services/dpt-tuition.html|len:subdent-financial,,,,,https://www.unf.edu/controller/student-financial-services/dpt-tuition.html
