program_id,school_name,city,state,degree_type,program_url,url_status,search_attempts,url_confidence,discovered_url,discovered_url_2,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,graduation_rate_pct,cohort_size,nbcot_pass_rate_pct,data_year,employment_rate_pct
534,University of Tennessee Health Science Center,,Tennessee,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
529,University of Tennessee at Chattanooga,,Tennessee,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
544,Abilene Christian University,,Texas,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
535,Abilene Christian University,,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
536,Baylor University,,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
537,Texas Tech University Health Sciences Center,,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
538,Texas Woman's University,,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
539,U.S. Army Medical Center of Excellence/Baylor University,,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
545,University of Mary Hardin-Baylor,,Texas,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
546,"University of St. Augustine for Health Sciences, Austin Campus",,Texas,MOT,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
540,"University of St. Augustine for Health Sciences, Austin Campus",,Texas,OTD,,url_not_found,3,,,,,"Error q1: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q2: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)"")) | Error q3: HTTPSConnectionPool(host='google.serper.dev', port=443): Max retries exceeded with url: /search (Caused by NameResolutionError(""HTTPSConnection(host='google.serper.dev', port=443): Failed to resolve 'google.serper.dev' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,
541,"University of St. Augustine for Health Sciences, Dallas Campus",,Texas,OTD,,url_found,3,high,https://ws.edu/_resources/pdfs/academics/health-programs/occupational/2025/OTA-Program-Outcomes-Spring-2025.pdf,https://www.usa.edu/legal/program-data/,"University of St. Augustine for Health Sciences, Dallas Campus Doctor of Occupational Therapy Publication of Program Outcomes",,2025,rejected,"This page contains outcomes data for an OTA (Occupational Therapy Assistant) program, not a Doctor of Occupational Therapy (OTD) graduate program. The document explicitly states 'WSCC OTA Program Outcomes' and references OTA graduates and the OTA program throughout. OTA programs are associate-level programs, not graduate-level programs.",,,,,
542,University of Texas Health Science Center at San Antonio,,Texas,OTD,,url_found,3,high,https://uthscsa.edu/health-professions/about/departments/occupational-therapy/accreditation,https://www.educations.com/institutions/university-of-texas-health-science-center-at-san-antonio/doctor-of-occupational-therapy-otd,University of Texas Health Science Center at San Antonio Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,96.0,150,,2023-2025,
543,University of Texas Medical Branch,,Texas,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://alliedhealth.lsuhsc.edu/ot/docs/StudentOutcomeswithGraduationRate.pdf?2022,University of Texas Medical Branch Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not for University of Texas Medical Branch's Doctor of Occupational Therapy (OTD) graduate program. OTA is an associate-level program and this is a different school entirely.",,,,,
547,University of Texas at El Paso,,Texas,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://uthscsa.edu/health-professions/about/departments/occupational-therapy/accreditation,University of Texas at El Paso Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of Texas at El Paso's Master of Occupational Therapy (MOT) program. OTA is an associate-level program, which should be rejected per the validation criteria.",,,,,
548,University of Texas at Tyler,,Texas,MOT,,url_found,3,high,https://www.uttyler.edu/academics/colleges-schools/health-professions/departments/rehabilitation-sciences/master-occupational-therapy/files/fall-2025/octh-5310-006-taylor-fall-2025.pdf,https://www.uttyler.edu/academics/colleges-schools/health-professions/departments/kinesiology/files/fa22/fa22_octh_5210.060.pdf,University of Texas at Tyler Master of Occupational Therapy Publication of Program Outcomes,,2025,rejected,"This page is a course syllabus for OCTH 5310, not an outcomes data page. It does not contain graduation rate, NBCOT pass rate, cohort size, or employment rate information for the Master of Occupational Therapy program.",,,,,
549,University of Utah,,Utah,MOT,,url_found,3,medium,https://rm.edu/master-of-occupational-therapy/program-outcomes/,https://us.utah.edu/learning-outcomes-assessment/health-occuprecrtherapiesassessplan932020.pdf,University of Utah MOT ACOTE outcomes data,,,rejected,"This page is from Rocky Mountain University (RMU), not University of Utah. The URL and content clearly indicate this is RMU's MOT program outcomes page, not University of Utah's program. Additionally, the outcomes data shown are all marked as TBD (To Be Determined) with no actual metrics provided.",,,,,
550,"Emory and Henry University, Marion Campus",,Virginia,OTD,,url_found,3,high,https://www.emoryhenry.edu/academics/occupational-therapy/program-info/program-outcomes/,https://www.researchgate.net/publication/348260558_Retrospective_Analysis_of_Graduates'_Outcomes_in_a_Post-Professional_Occupational_Therapy_Doctorate_Program,"Emory and Henry University, Marion Campus Doctor of Occupational Therapy Publication of Program Outcomes",,,valid,,94.0,86,,2023-2025,
554,James Madison University,,Virginia,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.jmu.edu/career/careeroutcomes/_files/2021/outcomes2021.pdf,James Madison University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's Associate-level OTA (Occupational Therapy Assistant) program, not James Madison University's Master of Occupational Therapy (MOT) graduate program. The document explicitly states 'KEISER UNIVERSITY AS, OTA PROGRAM OUTCOMES' and covers multiple OTA campuses, which are assistant-level programs, not graduate-level occupational therapy programs.",,,,,
551,Mary Baldwin University,,Virginia,OTD,,url_found,3,high,https://marybaldwin.edu/accreditation/ot-program-outcomes/,https://marybaldwin.edu/accreditation/student-outcomes/,Mary Baldwin University Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,94.0,69,100.0,Previous 3-year total,
555,Radford University,,Virginia,MOT,,url_found,3,high,https://www.radford.edu/waldron-college-health-human-services/accreditation.html,https://www.radford.edu/institutional-effectiveness-quality-improvement/_documents/achievement-3-25.pdf,Radford University Master of Occupational Therapy program outcomes cohort graduation rate,,,valid,,94.0,126,,2025,
556,Shenandoah University,,Virginia,MOT,,url_found,3,medium,https://www.med.unc.edu/healthsciences/ocsci/prospectivestudents/programs/accreditation-status-and-student-outcomes/,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/OTA-Outcomes.pdf,Shenandoah University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for UNC-Chapel Hill's Master of Science in Occupational Therapy program, not Shenandoah University's Master of Occupational Therapy program. The page belongs to a different school.",,,,,
552,Shenandoah University,,Virginia,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/OTA-Outcomes.pdf,https://www.belmont.edu/academics/majors-programs/msot-occupational-therapy/program-outcomes.html,Shenandoah University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains OTA (Occupational Therapy Assistant) program outcomes from Keiser University, not a Doctor of Occupational Therapy (OTD) graduate program from Shenandoah University. OTA is an associate-level program and therefore does not meet the criteria.",,,,,
557,"Shenandoah University, Scholar Plaza Campus",,Virginia,MOT,,url_found,3,medium,https://www.su.edu/physical-therapy/about/student-outcomes/,https://mhec.maryland.gov/institutions_training/documents/acadaff/acadproginstitapprovals/Proposals/PP15144.pdf,"Shenandoah University, Scholar Plaza Campus Master of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for the Doctor of Physical Therapy (DPT) program, not the Master of Occupational Therapy (MOT) program. The data is for physical therapy graduates, not occupational therapy graduates.",,,,,
553,Virginia Commonwealth University,,Virginia,OTD,,url_found,3,medium,https://medicine.wvu.edu/ot/masters-mot/program-outcomes-nbcot/,https://radsci.chp.vcu.edu/about-us/outcomes/,Virginia Commonwealth University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for West Virginia University (WVU) Master of Occupational Therapy (MOT) program, not Virginia Commonwealth University's Doctor of Occupational Therapy (OTD) program. The URL and content are from a different school.",,,,,
559,Eastern Washington University,,Washington,MOT,,url_found,3,medium,https://in.ewu.edu/assessment-accreditation/wp-content/uploads/sites/106/2025/02/EWU-MPH-PROGRAM-REVIEW.pdf,https://research.com/best-colleges/eastern-washington-university/graduation-rate-and-career,Eastern Washington University Master of Occupational Therapy program outcomes cohort graduation rate,,2025,rejected,"This document is a program review report for Eastern Washington University's MPH (Master of Public Health) program, not the Master of Occupational Therapy (MOT) program. The page contains accreditation review data for the public health program, not occupational therapy outcomes data.",,,,,
560,University of Puget Sound,,Washington,MOT,,url_found,3,medium,https://www.pnwu.edu/academics/school-of-occupational-therapy/msot-program-outcomes/,https://www.pugetsound.edu/sites/default/files/file/ad18bulleting_web_0.pdf,University of Puget Sound Master of Occupational Therapy Publication of Program Outcomes,,,valid,No current data available - program in development phase,,20,,,
558,University of Puget Sound,,Washington,OTD,,url_found,3,high,https://www.pugetsound.edu/academics/school-occupational-therapy,https://www.pugetsound.edu/sites/default/files/2022-10/MSOT-OTD%20Course%20Content%20Table%2010.20.2022.pdf,University of Puget Sound OTD ACOTE outcomes data,,,rejected,"The page does not contain specific outcomes data (graduation rate, NBCOT pass rate, cohort size, employment rate) for the Doctor of Occupational Therapy (OTD) program. While a graduation data table is present, it only shows MSOT cohort data and lacks the specific OTD-only metrics and NBCOT/employment data required for outcomes validation.",,,,,
561,University of Washington,,Washington,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/grad-programs/MSOT-Program-Outcomes.pdf,https://www.tnstate.edu/ot/documents/Graduation%20Outcomes%20SP2025%20on-time%20grads.pdf,University of Washington Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's MSOT Bridge program, not University of Washington's Master of Occupational Therapy program. The school specified was University of Washington, but the document is from Keiser University.",,,,,
563,West Virginia University,,West Virginia,MOT,,url_found,3,medium,https://medicine.wvu.edu/ot/masters-mot/program-outcomes-nbcot/,https://medicine.wvu.edu/ot/doctorate-otd/program-outcomes/,West Virginia University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,94.0,109,96.0,2020-2025,100.0
562,West Virginia University,,West Virginia,OTD,,url_found,3,medium,https://medicine.wvu.edu/ot/masters-mot/program-outcomes-nbcot/,https://research.com/careers/how-to-become-an-occupational-therapist-in-west-virginia,West Virginia University Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains outcomes data for WVU's Master of Occupational Therapy (MOT) program, not the Doctor of Occupational Therapy (OTD) program as specified in the request.",,,,,
568,Carroll University,,Wisconsin,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.gannon.edu/academic-offerings/health-professions-and-sciences/ruskin/occupational-therapy/student-outcomes/,Carroll University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Carroll University's Master of Occupational Therapy (MOT) graduate program. The document explicitly states 'KEISER UNIVERSITY AS, OTA PROGRAM OUTCOMES' and covers an associate-level OTA program across multiple Keiser campuses. Additionally, the school and program name do not match the requested Carroll University MOT program.",,,,,
569,Concordia University Wisconsin,,Wisconsin,MOT,,url_found_low_confidence,3,low,https://celt.cuw.edu/wp-content/uploads/2014/10/Concordia-University-Wisconsin-Graduate-Rates-Version-2.pdf,https://www.cuw.edu/about/offices/institutional-effectiveness/_assets/12Month-EnrollmentCensusReport.pdf,Concordia University Wisconsin Master of Occupational Therapy program outcomes cohort graduation rate,,2014,rejected,"This document contains general undergraduate graduation rate data for Concordia University Wisconsin, not specific outcomes data for the Master of Occupational Therapy (MOT) graduate program. The page discusses undergraduate student cohorts and graduation rates by major/demographic, with no mention of occupational therapy, NBCOT pass rates, or graduate program outcomes.",,,,,
564,Concordia University Wisconsin,,Wisconsin,OTD,,url_found_low_confidence,3,low,https://celt.cuw.edu/wp-content/uploads/2014/10/Concordia-University-Wisconsin-Graduate-Rates-Version-2.pdf,https://blog.cuw.edu/concordia-university-wisconsins-occupational-therapy-class-notches-100-first-attempt-pass-rate/,Concordia University Wisconsin Doctor of Occupational Therapy program outcomes cohort graduation rate,,2014,rejected,"This document contains undergraduate graduation rates for Concordia University Wisconsin, not graduate-level occupational therapy program outcomes. The data presented covers traditional undergraduate students and various undergraduate majors, with no reference to the Doctor of Occupational Therapy (OTD) program or any graduate-level occupational therapy outcomes.",,,,,
565,Marquette University,,Wisconsin,OTD,,url_found,3,high,https://www.marquette.edu/occupational-therapy/documents/mu-otd-student-handbook-cms-25-26-v-2.pdf,https://www.marquette.edu/health-sciences/prospective-students/documents/occupational-therapy-2023.pdf,Marquette University Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"This is a student handbook document containing program policies, procedures, and administrative information. It does not contain outcomes data such as graduation rates, NBCOT pass rates, cohort sizes, or employment rates for the OTD program.",,,,,
570,Mount Mary University,,Wisconsin,MOT,,url_found_low_confidence,3,low,https://www.umary.edu/sites/default/files/2022-01/OT-NBCOT-Pass-Rates.pdf,https://mtmary.edu/footer/documents/graduate-outcomes-2020-2024.pdf,Mount Mary University MOT ACOTE outcomes data,,2022,rejected,"The page content is from University of Mary, not Mount Mary University. Additionally, for the Master of Science program listed, graduation rate data is not yet available (first cohort graduates August 2026), so there is no actual outcomes data to extract for this program.",,,,,
566,Mount Mary University,,Wisconsin,OTD,,url_found_low_confidence,3,low,https://www.umary.edu/sites/default/files/2022-01/OT-NBCOT-Pass-Rates.pdf,https://stmary.edu/ot/otdoutcomes.html,Mount Mary University OTD ACOTE outcomes data,,2022,rejected,"The page is from University of Mary, not Mount Mary University. These are different institutions. The URL and content are for University of Mary's OT programs, not Mount Mary University.",,,,,
571,"University of Wisconsin, LaCrosse",,Wisconsin,MOT,,url_found,3,high,https://accreditationcouncil.org/Portals/0/DirectoryAnnualReports/2023_Annual_Reports/UniversityofWisconsin-LaCrosse_TR_Annual_Report_2023.pdf,https://accreditationcouncil.org/Portals/0/DirectoryAnnualReports/2024_Annual_Reports/UniversityofWisconsin-LaCrosse_TR_Annual_Report_2024.pdf,"University of Wisconsin, LaCrosse Master of Occupational Therapy Publication of Program Outcomes",,2023,rejected,"This document is for the Therapeutic Recreation Program at University of Wisconsin-La Crosse, not the Master of Occupational Therapy (MOT) program. Therapeutic Recreation is a different profession from Occupational Therapy. The program being reported is COAPRT accredited (Council on Accreditation of Parks, Recreation, Tourism Related Professions), not ACOTE accredited (Accreditation Council for Occupational Therapy Education).",,,,,
567,"University of Wisconsin, Madison",,Wisconsin,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.belmont.edu/academics/majors-programs/msot-occupational-therapy/program-outcomes.html,"University of Wisconsin, Madison Doctor of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of Wisconsin, Madison's Doctor of Occupational Therapy (OTD) graduate program. OTA is an associate-level program, which does not meet the requirements for a graduate-level occupational therapy program.",,,,,
572,"University of Wisconsin, Milwaukee",,Wisconsin,MOT,,url_found,3,medium,https://www.matc.edu/course-catalog/healthcare/documents/ota-program-outcomes-2024.pdf,https://www.shawnee.edu/areas-study/graduate-programs/occupational-therapy-masters-degree/graduate-outcomes,"University of Wisconsin, Milwaukee Master of Occupational Therapy program outcomes cohort graduation rate",,2024,rejected,"This page contains data for an OTA (Occupational Therapy Assistant) program at Milwaukee Area Technical College, not for a Master of Occupational Therapy (MOT) graduate program at University of Wisconsin, Milwaukee. OTA programs are associate-level and not eligible for extraction.",,,,,
